order_id,customer_id,order_date,product_id,quantity,unit_price,total_amount,order_status,payment_date
92781,408,2024-05-07,270,1,113.35,113.35,Completed,2024-05-09
92782,178,2024-12-21,187,9,285.59,2570.31,Cancelled,
92783,327,2024-11-18,160,5,295.37,1476.85,Cancelled,
92784,2296,2023-04-05,485,5,314.75,1573.75,Cancelled,
92785,5951,2024-09-22,469,10,369.71,3697.10,Pending,
92786,9708,2023-04-26,360,10,285.11,2851.10,Pending,
92787,6163,2024-09-07,366,8,417.11,3336.88,Pending,
92788,411,2023-05-19,339,1,89.40,89.40,Cancelled,
92789,9384,2023-05-06,57,7,217.14,1519.98,Completed,2023-05-18
92790,5344,2024-05-29,206,10,425.03,4250.30,Pending,
92791,12,2023-07-22,351,2,348.44,696.88,Completed,2023-07-27
92792,9390,2023-12-27,138,4,174.08,696.32,Completed,2023-12-27
92793,6970,2024-04-12,321,2,247.50,495.00,Cancelled,
92794,2466,2023-04-09,156,9,161.89,1457.01,Completed,2023-04-20
92795,966,2023-01-22,350,8,327.72,2621.76,Pending,
92796,5747,2023-03-04,338,3,393.59,1180.77,Completed,2023-03-06
92797,2757,2023-11-27,171,8,468.08,3744.64,Completed,2023-11-30
92798,8248,2023-04-22,370,4,67.73,270.92,Cancelled,
92799,2635,2023-01-06,21,4,426.01,1704.04,Cancelled,
92800,5892,2024-11-05,12,9,488.98,4400.82,Pending,
92801,7130,2023-12-11,493,6,385.40,2312.40,Cancelled,
92802,3715,2023-03-30,83,10,347.91,3479.10,Cancelled,
92803,135,2024-08-06,277,2,7.71,15.42,Pending,
92804,5294,2024-02-16,85,2,203.18,406.36,Cancelled,
92805,1063,2024-06-18,389,7,402.56,2817.92,Cancelled,
92806,9063,2024-03-30,328,6,261.14,1566.84,Cancelled,
92807,437,2024-11-14,241,3,238.94,716.82,Pending,
92808,6849,2023-09-10,356,1,377.25,377.25,Pending,
92809,2981,2023-02-13,148,10,362.87,3628.70,Completed,2023-02-20
92810,8609,2023-07-07,137,5,265.64,1328.20,Completed,2023-07-12
92811,90,2024-04-01,66,5,91.90,459.50,Cancelled,
92812,5734,2024-09-27,470,9,194.24,1748.16,Completed,2024-10-10
92813,4726,2024-06-19,435,4,356.81,1427.24,Cancelled,
92814,8794,2024-01-12,269,9,282.49,2542.41,Cancelled,
92815,4989,2024-02-20,226,7,386.99,2708.93,Pending,
92816,1399,2024-07-24,247,4,250.08,1000.32,Cancelled,
92817,6412,2023-10-24,180,7,372.66,2608.62,Cancelled,
92818,5468,2024-08-13,310,7,127.37,891.59,Cancelled,
92819,5748,2024-01-12,42,7,273.50,1914.50,Completed,2024-01-20
92820,9159,2024-03-04,269,2,40.67,81.34,Pending,
92821,2500,2023-08-18,311,3,487.58,1462.74,Completed,2023-08-18
92822,9645,2023-04-05,214,10,264.18,2641.80,Pending,
92823,3941,2024-06-15,42,2,231.54,463.08,Pending,
92824,9060,2023-12-12,353,5,136.17,680.85,Cancelled,
92825,7871,2023-04-14,36,4,291.38,1165.52,Pending,
92826,3847,2023-08-12,216,9,286.09,2574.81,Completed,2023-08-12
92827,3011,2023-11-28,394,4,324.74,1298.96,Completed,2023-12-03
92828,1953,2024-09-13,196,9,331.74,2985.66,Completed,2024-09-20
92829,3025,2023-08-20,370,5,215.89,1079.45,Pending,
92830,6801,2023-04-04,299,10,471.74,4717.40,Cancelled,
92831,9986,2024-10-19,172,7,157.48,1102.36,Cancelled,
92832,9634,2024-01-16,336,5,209.32,1046.60,Completed,2024-01-24
92833,496,2023-10-03,258,1,61.82,61.82,Completed,2023-10-14
92834,2072,2023-10-27,11,5,17.44,87.20,Completed,2023-10-30
92835,2008,2023-04-13,248,6,110.50,663.00,Cancelled,
92836,6128,2023-11-19,19,2,248.55,497.10,Pending,
92837,5274,2023-04-03,334,10,382.39,3823.90,Cancelled,
92838,4113,2023-12-02,373,3,456.56,1369.68,Completed,2023-12-06
92839,5050,2023-02-15,477,2,12.16,24.32,Cancelled,
92840,8048,2024-11-06,428,6,93.58,561.48,Pending,
92841,2820,2024-04-04,396,5,27.08,135.40,Pending,
92842,3036,2024-01-16,137,8,93.23,745.84,Cancelled,
92843,361,2024-10-23,40,10,105.16,1051.60,Completed,2024-10-26
92844,4001,2024-09-05,14,1,352.11,352.11,Cancelled,
92845,8421,2023-04-07,8,9,180.79,1627.11,Completed,2023-04-11
92846,8983,2023-05-03,448,10,11.62,116.20,Pending,
92847,4617,2024-07-15,308,5,167.42,837.10,Cancelled,
92848,5839,2023-04-01,29,1,140.66,140.66,Pending,
92849,7610,2023-03-22,391,10,343.25,3432.50,Pending,
92850,1555,2024-03-16,80,9,356.31,3206.79,Cancelled,
92851,5116,2023-09-07,74,4,280.39,1121.56,Pending,
92852,20,2024-10-28,70,7,372.43,2607.01,Pending,
92853,3605,2023-11-17,237,7,237.25,1660.75,Pending,
92854,8437,2023-10-16,499,4,481.90,1927.60,Cancelled,
92855,2387,2023-10-03,309,4,215.59,862.36,Pending,
92856,1545,2023-01-23,446,5,58.17,290.85,Completed,2023-01-23
92857,753,2024-12-20,484,7,28.69,200.83,Completed,2024-12-25
92858,7219,2024-01-23,80,5,316.59,1582.95,Pending,
92859,6350,2024-01-16,136,3,78.84,236.52,Completed,2024-01-16
92860,8175,2023-08-18,262,8,61.79,494.32,Cancelled,
92861,9931,2023-03-27,135,6,61.51,369.06,Pending,
92862,6286,2024-04-19,158,7,218.84,1531.88,Pending,
92863,7348,2024-05-02,362,7,333.71,2335.97,Pending,
92864,1614,2023-05-19,99,1,165.01,165.01,Completed,2023-05-30
92865,8731,2023-10-13,91,3,265.95,797.85,Completed,2023-10-21
92866,3411,2024-02-14,28,3,292.71,878.13,Pending,
92867,2978,2024-07-02,164,4,173.28,693.12,Pending,
92868,7814,2023-05-18,286,10,481.38,4813.80,Completed,2023-05-28
92869,1140,2024-04-06,415,8,346.71,2773.68,Cancelled,
92870,5183,2023-03-15,12,8,295.27,2362.16,Pending,
92871,2838,2023-06-07,36,9,287.61,2588.49,Pending,
92872,1722,2024-10-16,306,4,119.04,476.16,Pending,
92873,9224,2024-08-22,188,6,279.87,1679.22,Cancelled,
92874,473,2023-03-02,225,8,69.76,558.08,Cancelled,
92875,6335,2024-08-24,203,3,304.28,912.84,Completed,2024-08-26
92876,1357,2024-03-21,129,1,467.59,467.59,Pending,
92877,1334,2023-10-28,231,6,255.67,1534.02,Cancelled,
92878,6153,2024-10-13,84,10,328.08,3280.80,Cancelled,
92879,9371,2023-10-01,414,5,247.32,1236.60,Pending,
92880,9302,2023-05-29,77,2,65.11,130.22,Pending,
92881,4420,2023-09-26,181,10,99.75,997.50,Completed,2023-09-26
92882,6582,2024-05-07,111,2,89.50,179.00,Completed,2024-05-09
92883,348,2023-06-20,379,2,52.57,105.14,Completed,2023-06-27
92884,1275,2024-07-30,340,8,216.59,1732.72,Pending,
92885,3798,2023-10-17,434,9,377.76,3399.84,Pending,
92886,1645,2024-02-02,248,6,159.62,957.72,Pending,
92887,9866,2023-04-25,360,6,403.27,2419.62,Cancelled,
92888,8017,2024-01-20,192,5,219.35,1096.75,Pending,
92889,1468,2023-10-12,139,1,447.30,447.30,Completed,2023-10-22
92890,4290,2024-10-12,33,2,343.84,687.68,Cancelled,
92891,8779,2023-04-27,306,4,82.85,331.40,Cancelled,
92892,1751,2024-08-12,367,8,266.58,2132.64,Pending,
92893,7095,2024-01-13,198,4,18.71,74.84,Pending,
92894,7598,2023-07-09,272,6,235.16,1410.96,Pending,
92895,6754,2024-06-08,439,5,334.35,1671.75,Completed,2024-06-22
92896,6154,2024-01-31,380,8,487.65,3901.20,Cancelled,
92897,9009,2023-09-05,306,3,169.99,509.97,Cancelled,
92898,9133,2023-03-18,344,6,154.68,928.08,Pending,
92899,5313,2024-09-01,131,5,168.47,842.35,Pending,
92900,6429,2023-12-29,291,2,94.70,189.40,Pending,
92901,3405,2024-08-12,376,7,133.88,937.16,Completed,2024-08-22
92902,5551,2024-07-02,315,3,68.44,205.32,Completed,2024-07-14
92903,6193,2023-03-29,305,3,414.26,1242.78,Cancelled,
92904,9178,2024-07-05,359,2,137.93,275.86,Completed,2024-07-16
92905,9869,2024-07-11,443,3,250.90,752.70,Completed,2024-07-20
92906,5442,2024-04-20,210,9,424.06,3816.54,Cancelled,
92907,325,2024-04-10,349,1,209.37,209.37,Pending,
92908,259,2024-11-04,36,9,64.30,578.70,Pending,
92909,5856,2024-11-06,36,9,343.93,3095.37,Completed,2024-11-08
92910,9828,2023-02-23,216,10,352.10,3521.00,Cancelled,
92911,4992,2024-11-19,157,8,386.46,3091.68,Completed,2024-11-29
92912,1129,2024-11-27,320,1,195.20,195.20,Completed,2024-12-06
92913,2530,2023-09-27,426,5,281.48,1407.40,Cancelled,
92914,1596,2024-03-31,309,2,420.57,841.14,Pending,
92915,1240,2023-10-05,453,3,401.13,1203.39,Pending,
92916,7211,2023-03-22,31,6,394.33,2365.98,Pending,
92917,5205,2023-09-24,209,8,74.23,593.84,Cancelled,
92918,9191,2023-11-14,272,10,241.79,2417.90,Cancelled,
92919,5786,2023-03-18,172,6,24.08,144.48,Pending,
92920,9488,2024-10-24,325,6,275.43,1652.58,Completed,2024-11-03
92921,830,2023-06-25,59,3,307.93,923.79,Pending,
92922,6858,2024-11-03,14,1,104.61,104.61,Pending,
92923,9194,2024-07-21,436,3,404.08,1212.24,Completed,2024-07-26
92924,6975,2024-07-15,137,4,399.53,1598.12,Cancelled,
92925,2252,2023-06-09,415,6,416.10,2496.60,Cancelled,
92926,7178,2023-10-26,284,4,398.13,1592.52,Cancelled,
92927,5700,2024-10-02,238,7,89.05,623.35,Pending,
92928,4466,2024-12-31,180,2,98.46,196.92,Completed,2025-01-09
92929,1621,2023-12-18,90,2,395.71,791.42,Pending,
92930,596,2023-02-19,87,2,454.07,908.14,Pending,
92931,4373,2024-12-23,4,9,9.93,89.37,Cancelled,
92932,1288,2024-02-21,68,4,392.16,1568.64,Cancelled,
92933,915,2023-01-04,322,6,497.62,2985.72,Completed,2023-01-17
92934,183,2023-06-11,9,2,11.85,23.70,Cancelled,
92935,1218,2023-12-06,437,1,425.55,425.55,Completed,2023-12-19
92936,8686,2023-11-06,11,4,490.51,1962.04,Pending,
92937,4361,2024-11-26,446,3,464.59,1393.77,Cancelled,
92938,5143,2024-07-16,151,10,189.49,1894.90,Cancelled,
92939,2921,2024-01-19,315,4,84.49,337.96,Completed,2024-01-19
92940,8179,2024-05-09,424,7,140.79,985.53,Cancelled,
92941,5734,2023-09-03,139,4,426.77,1707.08,Pending,
92942,6995,2023-08-24,294,9,297.52,2677.68,Completed,2023-09-01
92943,4633,2023-04-14,406,1,240.84,240.84,Pending,
92944,7300,2023-11-11,148,5,81.40,407.00,Cancelled,
92945,3678,2024-01-24,174,3,83.82,251.46,Pending,
92946,8890,2023-02-21,66,7,263.21,1842.47,Pending,
92947,9595,2023-02-23,468,1,55.63,55.63,Pending,
92948,3325,2024-03-02,384,8,214.36,1714.88,Pending,
92949,437,2024-08-27,135,5,214.70,1073.50,Cancelled,
92950,6758,2024-04-04,52,2,79.67,159.34,Completed,2024-04-18
92951,6172,2023-03-07,277,1,387.19,387.19,Completed,2023-03-13
92952,3041,2023-10-18,225,1,125.69,125.69,Cancelled,
92953,4998,2024-03-20,436,6,419.78,2518.68,Completed,2024-03-29
92954,7035,2024-12-03,489,6,192.02,1152.12,Completed,2024-12-10
92955,5515,2023-06-19,390,3,25.18,75.54,Cancelled,
92956,4869,2023-09-16,13,4,340.96,1363.84,Completed,2023-09-25
92957,6222,2024-03-04,40,4,40.91,163.64,Completed,2024-03-06
92958,9067,2024-11-25,357,7,311.26,2178.82,Cancelled,
92959,6210,2024-04-22,314,10,62.57,625.70,Completed,2024-04-24
92960,3086,2023-12-04,499,6,359.83,2158.98,Completed,2023-12-09
92961,547,2024-04-11,419,6,178.57,1071.42,Completed,2024-04-25
92962,2792,2024-09-23,121,6,159.99,959.94,Completed,2024-10-03
92963,2982,2024-02-25,411,5,63.00,315.00,Pending,
92964,875,2024-05-13,352,1,81.31,81.31,Cancelled,
92965,547,2023-11-29,190,3,29.24,87.72,Pending,
92966,1958,2023-10-16,428,9,131.48,1183.32,Completed,2023-10-24
92967,3289,2023-10-24,139,5,331.79,1658.95,Pending,
92968,3984,2023-03-23,226,6,165.38,992.28,Pending,
92969,5566,2023-07-21,127,2,325.63,651.26,Cancelled,
92970,8464,2024-08-10,252,7,395.85,2770.95,Pending,
92971,2534,2023-04-06,409,6,410.02,2460.12,Completed,2023-04-18
92972,3100,2024-12-05,15,9,63.17,568.53,Pending,
92973,2216,2023-11-23,189,4,36.99,147.96,Pending,
92974,8681,2023-05-18,262,9,223.66,2012.94,Completed,2023-05-22
92975,9234,2024-06-29,442,3,204.09,612.27,Pending,
92976,5757,2023-06-07,115,4,54.22,216.88,Completed,2023-06-08
92977,6274,2023-01-24,196,9,174.25,1568.25,Completed,2023-02-03
92978,8283,2024-01-08,100,1,154.96,154.96,Completed,2024-01-21
92979,4132,2024-12-15,297,8,57.65,461.20,Pending,
92980,9400,2024-06-18,428,10,379.85,3798.50,Completed,2024-06-25
92981,1532,2024-09-28,229,10,39.04,390.40,Pending,
92982,9886,2023-08-08,286,3,124.33,372.99,Completed,2023-08-09
92983,9731,2024-02-23,470,8,197.63,1581.04,Pending,
92984,7864,2024-09-17,54,7,289.22,2024.54,Pending,
92985,8254,2024-05-08,470,2,262.93,525.86,Cancelled,
92986,5769,2024-08-14,248,4,494.07,1976.28,Completed,2024-08-25
92987,8411,2023-02-02,9,4,449.38,1797.52,Pending,
92988,2246,2023-09-02,388,1,81.86,81.86,Completed,2023-09-11
92989,1554,2023-11-24,88,8,56.76,454.08,Completed,2023-12-07
92990,6636,2024-11-04,43,1,103.55,103.55,Pending,
92991,8751,2023-07-04,101,1,121.55,121.55,Pending,
92992,835,2023-09-29,468,4,72.15,288.60,Cancelled,
92993,5185,2024-05-11,223,7,16.00,112.00,Pending,
92994,8736,2023-01-19,327,1,163.31,163.31,Cancelled,
92995,8774,2024-07-23,224,6,120.48,722.88,Completed,2024-07-25
92996,3585,2023-02-03,60,5,126.94,634.70,Pending,
92997,5129,2024-07-29,195,7,490.74,3435.18,Cancelled,
92998,8116,2024-07-06,110,8,102.38,819.04,Completed,2024-07-19
92999,4465,2024-09-29,43,8,180.36,1442.88,Cancelled,
93000,3738,2023-12-07,200,10,408.32,4083.20,Pending,
93001,8671,2023-07-09,423,10,365.08,3650.80,Pending,
93002,3817,2023-03-06,123,2,90.72,181.44,Completed,2023-03-08
93003,5330,2023-04-08,90,4,246.32,985.28,Completed,2023-04-10
93004,5514,2024-11-14,13,2,97.51,195.02,Completed,2024-11-23
93005,3071,2024-03-20,488,5,343.96,1719.80,Pending,
93006,8833,2023-10-19,230,6,151.53,909.18,Pending,
93007,7189,2023-07-04,391,8,274.20,2193.60,Pending,
93008,829,2024-03-21,354,8,190.17,1521.36,Cancelled,
93009,366,2024-11-12,94,6,436.65,2619.90,Pending,
93010,120,2024-04-07,463,4,291.39,1165.56,Completed,2024-04-14
93011,1565,2023-07-01,290,9,291.13,2620.17,Cancelled,
93012,7011,2024-12-11,367,10,367.58,3675.80,Cancelled,
93013,3454,2023-12-15,487,3,133.43,400.29,Pending,
93014,1469,2024-03-21,396,1,300.58,300.58,Cancelled,
93015,8958,2023-12-24,363,10,408.33,4083.30,Pending,
93016,8599,2023-06-16,426,5,316.08,1580.40,Cancelled,
93017,6912,2024-07-05,174,5,157.64,788.20,Pending,
93018,7953,2024-09-11,459,9,277.26,2495.34,Pending,
93019,7728,2023-01-05,197,3,409.82,1229.46,Pending,
93020,8351,2024-04-14,38,8,385.35,3082.80,Pending,
93021,5948,2024-01-16,464,10,484.04,4840.40,Pending,
93022,1148,2023-09-10,346,4,68.31,273.24,Completed,2023-09-15
93023,7200,2024-04-22,169,3,137.64,412.92,Pending,
93024,916,2023-04-13,466,9,200.76,1806.84,Cancelled,
93025,5453,2023-03-04,350,7,367.30,2571.10,Pending,
93026,6217,2024-11-28,413,4,285.55,1142.20,Pending,
93027,3892,2023-02-26,350,3,17.68,53.04,Completed,2023-03-02
93028,447,2023-07-20,439,8,155.25,1242.00,Pending,
93029,4937,2024-09-07,423,9,462.67,4164.03,Pending,
93030,3465,2024-03-20,353,9,249.01,2241.09,Cancelled,
93031,9145,2024-03-11,229,6,453.50,2721.00,Completed,2024-03-22
93032,9628,2023-03-11,341,4,289.57,1158.28,Completed,2023-03-23
93033,298,2023-08-04,89,5,53.30,266.50,Cancelled,
93034,5559,2024-07-05,210,5,47.64,238.20,Completed,2024-07-13
93035,666,2024-08-17,28,7,247.07,1729.49,Completed,2024-08-29
93036,8872,2024-12-05,245,6,455.57,2733.42,Cancelled,
93037,3782,2024-08-15,160,3,248.32,744.96,Cancelled,
93038,4533,2024-07-25,379,7,17.33,121.31,Completed,2024-07-25
93039,1478,2023-01-21,324,1,395.02,395.02,Pending,
93040,2400,2024-10-24,312,10,101.73,1017.30,Cancelled,
93041,1159,2024-12-17,110,8,102.91,823.28,Cancelled,
93042,8916,2023-06-11,113,5,215.56,1077.80,Cancelled,
93043,793,2023-01-21,56,7,93.74,656.18,Cancelled,
93044,4680,2024-11-28,77,9,186.14,1675.26,Cancelled,
93045,9374,2024-08-06,151,7,229.18,1604.26,Completed,2024-08-12
93046,4208,2024-07-09,306,10,159.15,1591.50,Cancelled,
93047,3157,2024-08-27,228,9,97.95,881.55,Pending,
93048,5660,2023-06-20,125,6,246.97,1481.82,Cancelled,
93049,1681,2023-03-29,438,7,379.87,2659.09,Pending,
93050,4246,2024-01-03,193,10,152.94,1529.40,Pending,
93051,3433,2023-09-14,22,8,163.14,1305.12,Cancelled,
93052,7196,2024-03-31,265,9,351.87,3166.83,Pending,
93053,4190,2023-09-11,236,9,152.22,1369.98,Pending,
93054,7128,2023-05-27,441,10,355.63,3556.30,Cancelled,
93055,7197,2023-03-12,406,6,174.20,1045.20,Pending,
93056,6,2023-04-24,168,2,283.07,566.14,Pending,
93057,8161,2024-09-06,343,4,327.24,1308.96,Completed,2024-09-15
93058,9715,2023-05-21,305,4,264.38,1057.52,Cancelled,
93059,4138,2024-05-07,416,2,296.08,592.16,Cancelled,
93060,18,2023-06-28,308,7,340.89,2386.23,Pending,
93061,8528,2023-04-29,396,8,105.87,846.96,Cancelled,
93062,4707,2024-03-27,208,2,304.63,609.26,Pending,
93063,5293,2023-07-30,241,6,295.22,1771.32,Completed,2023-08-13
93064,6959,2024-05-16,2,5,19.72,98.60,Completed,2024-05-26
93065,1931,2023-10-03,119,2,202.03,404.06,Completed,2023-10-03
93066,1691,2023-01-10,81,9,255.25,2297.25,Cancelled,
93067,3491,2023-12-04,187,10,379.33,3793.30,Cancelled,
93068,2371,2023-01-14,377,6,252.05,1512.30,Completed,2023-01-23
93069,8111,2024-09-04,200,8,49.29,394.32,Cancelled,
93070,3376,2024-05-07,178,8,200.35,1602.80,Cancelled,
93071,4418,2024-02-06,34,4,187.30,749.20,Pending,
93072,8919,2024-12-31,193,3,320.38,961.14,Cancelled,
93073,4448,2023-12-14,88,4,316.95,1267.80,Cancelled,
93074,8622,2023-01-31,409,3,52.44,157.32,Cancelled,
93075,6564,2023-05-31,7,7,144.74,1013.18,Completed,2023-06-04
93076,3052,2023-05-29,198,6,122.01,732.06,Cancelled,
93077,8055,2024-07-22,495,9,490.82,4417.38,Completed,2024-07-24
93078,1384,2024-03-08,126,8,60.06,480.48,Completed,2024-03-13
93079,8069,2024-08-21,446,2,106.87,213.74,Pending,
93080,835,2023-05-24,308,8,250.55,2004.40,Completed,2023-06-05
93081,982,2023-02-24,254,7,391.52,2740.64,Pending,
93082,9467,2024-01-12,480,10,234.75,2347.50,Cancelled,
93083,4515,2024-04-10,175,7,71.11,497.77,Completed,2024-04-18
93084,5371,2023-08-16,272,1,152.36,152.36,Completed,2023-08-19
93085,2689,2024-02-27,316,5,12.43,62.15,Pending,
93086,8822,2023-12-09,449,4,359.23,1436.92,Pending,
93087,3997,2023-05-30,124,7,27.78,194.46,Completed,2023-06-13
93088,3983,2023-10-21,36,10,30.11,301.10,Pending,
93089,2301,2023-10-04,45,7,57.16,400.12,Pending,
93090,8720,2024-07-18,299,9,126.61,1139.49,Completed,2024-07-23
93091,7160,2024-05-10,236,3,192.46,577.38,Cancelled,
93092,2930,2024-03-24,194,6,292.12,1752.72,Cancelled,
93093,6277,2024-02-03,263,7,244.43,1711.01,Pending,
93094,241,2023-05-30,353,8,312.49,2499.92,Completed,2023-06-01
93095,3808,2023-11-13,397,8,319.61,2556.88,Completed,2023-11-19
93096,3213,2023-09-21,303,8,51.42,411.36,Cancelled,
93097,3425,2024-08-04,253,1,229.40,229.40,Cancelled,
93098,1151,2023-07-20,98,10,120.51,1205.10,Cancelled,
93099,3498,2024-09-21,118,6,346.75,2080.50,Cancelled,
93100,2793,2023-10-24,,2,279.67,559.34,Completed,2023-11-01
93101,3119,2024-01-21,92,1,489.26,489.26,Cancelled,
93102,254,2024-06-30,86,10,470.78,4707.80,Pending,
93103,5287,2024-04-13,306,8,369.29,2954.32,Cancelled,
93104,1464,2024-11-17,13,9,20.42,183.78,Pending,
93105,1171,2023-07-31,451,4,154.22,616.88,Cancelled,
93106,3118,2024-07-29,311,6,78.15,468.90,Cancelled,
93107,6174,2023-08-05,334,9,498.01,4482.09,Pending,
93108,3593,2023-06-28,362,3,204.49,613.47,Cancelled,
93109,8806,2024-08-17,239,9,63.97,575.73,Pending,
93110,2971,2024-01-23,263,10,293.39,2933.90,Completed,2024-01-28
93111,8575,2024-01-19,447,2,460.97,921.94,Completed,2024-01-19
93112,1560,2024-06-10,331,5,269.58,1347.90,Pending,
93113,3082,2023-02-01,185,10,222.60,2226.00,Completed,2023-02-06
93114,875,2024-05-06,474,3,225.18,675.54,Completed,2024-05-11
93115,1194,2023-04-28,462,8,107.47,859.76,Completed,2023-05-12
93116,773,2023-08-18,269,7,384.82,2693.74,Pending,
93117,4199,2023-04-18,495,4,38.59,154.36,Cancelled,
93118,3515,2024-02-15,76,1,231.82,231.82,Completed,2024-02-28
93119,3420,2023-06-03,294,8,32.69,261.52,Pending,
93120,9297,2023-02-01,57,1,435.56,435.56,Pending,
93121,6566,2024-03-26,456,4,277.27,1109.08,Pending,
93122,7757,2023-01-10,139,6,347.64,2085.84,Cancelled,
93123,4899,2023-12-05,26,3,473.16,1419.48,Pending,
93124,6487,2024-11-14,423,6,120.56,723.36,Cancelled,
93125,4405,2024-08-13,173,2,384.19,768.38,Pending,
93126,9539,2023-07-23,418,4,200.46,801.84,Pending,
93127,2205,2023-01-09,114,4,74.16,296.64,Completed,2023-01-14
93128,8963,2023-02-13,367,8,238.74,1909.92,Completed,2023-02-23
93129,3655,2023-01-30,382,9,452.33,4070.97,Pending,
93130,8582,2024-06-18,477,5,10.01,50.05,Cancelled,
93131,8135,2024-11-09,259,1,35.99,35.99,Pending,
93132,7246,2024-07-01,346,1,311.49,311.49,Pending,
93133,5928,2024-01-13,458,2,433.30,866.60,Cancelled,
93134,6211,2023-06-24,333,1,421.74,421.74,Pending,
93135,4314,2023-06-16,14,4,141.04,564.16,Pending,
93136,4517,2024-07-21,,5,327.79,1638.95,Pending,
93137,935,2024-03-06,58,2,106.86,213.72,Cancelled,
93138,2292,2024-09-20,216,2,159.03,318.06,Cancelled,
93139,1121,2023-04-23,445,7,144.71,1012.97,Completed,2023-04-27
93140,6767,2023-05-15,256,2,109.23,218.46,Completed,2023-05-23
93141,2990,2023-02-23,395,10,91.09,910.90,Completed,2023-03-08
93142,6400,2024-06-26,173,5,492.12,2460.60,Pending,
93143,1526,2023-12-10,406,4,338.56,1354.24,Completed,2023-12-17
93144,9766,2024-10-18,452,6,237.78,1426.68,Completed,2024-10-19
93145,9188,2023-07-01,108,7,204.79,1433.53,Pending,
93146,2190,2024-08-31,217,7,186.12,1302.84,Pending,
93147,7156,2023-12-30,204,9,458.08,4122.72,Cancelled,
93148,3371,2024-01-02,444,1,229.26,229.26,Cancelled,
93149,3909,2024-03-13,3,2,226.37,452.74,Completed,2024-03-17
93150,8696,2024-02-04,434,5,13.02,65.10,Completed,2024-02-18
93151,7846,2023-07-08,105,8,496.26,3970.08,Pending,
93152,7311,2023-04-28,408,7,14.62,102.34,Cancelled,
93153,3842,2023-03-04,198,4,291.27,1165.08,Completed,2023-03-16
93154,5127,2024-02-15,389,10,65.06,650.60,Completed,2024-02-16
93155,567,2024-08-09,322,9,437.88,3940.92,Pending,
93156,3586,2023-07-13,482,3,481.53,1444.59,Cancelled,
93157,2007,2024-01-04,259,9,146.70,1320.30,Cancelled,
93158,7643,2024-11-10,385,3,277.12,831.36,Cancelled,
93159,2589,2024-04-25,389,5,136.50,682.50,Cancelled,
93160,651,2024-08-04,253,4,433.87,1735.48,Cancelled,
93161,1959,2023-07-26,453,6,382.16,2292.96,Cancelled,
93162,5103,2024-05-25,410,10,95.82,958.20,Completed,2024-05-25
93163,1073,2024-02-19,422,3,401.45,1204.35,Cancelled,
93164,1037,2023-07-19,389,7,284.39,1990.73,Pending,
93165,4967,2024-10-30,23,6,307.02,1842.12,Cancelled,
93166,6673,2023-01-17,35,6,48.40,290.40,Pending,
93167,5380,2023-09-23,125,5,431.13,2155.65,Completed,2023-09-28
93168,4272,2023-11-14,476,10,158.26,1582.60,Cancelled,
93169,912,2023-06-15,381,5,296.72,1483.60,Completed,2023-06-21
93170,8449,2023-07-16,201,9,110.26,992.34,Pending,
93171,4350,2023-10-09,459,6,375.54,2253.24,Completed,2023-10-09
93172,8210,2024-12-22,76,9,349.91,3149.19,Pending,
93173,5123,2023-03-05,157,8,382.80,3062.40,Cancelled,
93174,1881,2023-12-23,389,9,102.32,920.88,Pending,
93175,423,2024-04-28,463,9,11.22,100.98,Pending,
93176,7551,2023-03-16,169,7,189.39,1325.73,Pending,
93177,3585,2023-02-16,116,10,431.14,4311.40,Completed,2023-02-18
93178,5957,2024-10-25,490,4,334.94,1339.76,Pending,
93179,3089,2024-08-04,229,9,303.33,2729.97,Pending,
93180,1893,2023-08-13,158,1,480.23,480.23,Cancelled,
93181,1871,2024-02-02,50,8,108.33,866.64,Completed,2024-02-05
93182,1025,2023-09-29,366,7,188.71,1320.97,Cancelled,
93183,7003,2023-12-30,385,9,464.01,4176.09,Cancelled,
93184,941,2023-09-23,394,6,278.28,1669.68,Cancelled,
93185,8861,2024-05-24,75,7,494.16,3459.12,Cancelled,
93186,4663,2023-06-24,290,1,290.60,290.60,Completed,2023-07-01
93187,7819,2023-12-24,323,5,42.28,211.40,Pending,
93188,840,2023-04-04,48,9,238.54,2146.86,Pending,
93189,3488,2023-08-26,477,2,81.56,163.12,Cancelled,
93190,3099,2023-07-30,266,5,37.38,186.90,Completed,2023-08-10
93191,9823,2023-01-06,107,4,242.60,970.40,Completed,2023-01-18
93192,6349,2024-06-29,88,7,476.58,3336.06,Pending,
93193,6986,2024-01-06,233,8,359.75,2878.00,Pending,
93194,6151,2024-02-06,463,9,96.53,868.77,Completed,2024-02-17
93195,338,2024-01-15,143,1,449.47,449.47,Cancelled,
93196,9653,2023-11-02,315,9,274.95,2474.55,Cancelled,
93197,8418,2023-03-06,269,4,100.21,400.84,Completed,2023-03-06
93198,2593,2023-06-14,335,9,398.69,3588.21,Pending,
93199,850,2024-03-15,85,2,234.86,469.72,Pending,
93200,7678,2023-03-22,21,1,69.27,69.27,Pending,
93201,2863,2024-07-28,186,4,179.30,717.20,Completed,2024-08-06
93202,4793,2023-02-13,174,1,340.16,340.16,Cancelled,
93203,1458,2024-03-31,355,8,299.76,2398.08,Completed,2024-04-09
93204,148,2023-01-26,188,10,355.52,3555.20,Cancelled,
